metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_duration,1752977287,1.231382,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977287,0.007599,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977287,0.023783,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977287,1.038903,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977287,0.168696,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977287,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977287,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977287,1.126068,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977287,0.010477,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977287,0.028765,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977287,1.020663,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977287,0.076640,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977287,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1752977287,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977287,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977287,1000.870458,,,,,,,,,default,,,,,,,
iterations,1752977287,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977287,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977287,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977287,1001.752991,,,,,,,,,default,,,,,,,
iterations,1752977287,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1752977287,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977287,1.024319,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977287,0.007096,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977287,0.018288,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977287,0.945900,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977287,0.060131,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977287,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1752977287,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977287,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977287,1001.356462,,,,,,,,,default,,,,,,,
iterations,1752977287,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1752977287,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977287,2.208487,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977287,0.009590,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977287,0.027609,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977287,2.054501,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977287,0.126377,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977287,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1752977287,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977287,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977287,1000.746357,,,,,,,,,default,,,,,,,
iterations,1752977287,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1752977287,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977287,1.330733,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977287,0.009463,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977287,0.020294,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977287,1.216531,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977287,0.093908,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977287,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977287,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977287,1.306120,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977287,0.007076,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977287,0.030984,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977287,1.184005,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977287,0.091131,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977287,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1752977287,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977287,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977287,1000.646225,,,,,,,,,default,,,,,,,
iterations,1752977287,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1752977287,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977287,1.329768,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977287,0.008240,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977287,0.024885,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977287,1.171405,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977287,0.133478,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977287,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1752977287,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977287,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977287,1001.300356,,,,,,,,,default,,,,,,,
iterations,1752977287,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1752977287,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977287,0.432075,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977287,0.003804,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977287,0.009861,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977287,0.384292,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977287,0.037922,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977287,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977287,1.000000,status is 200,,,,,,,,default,,,,,,,
vus,1752977288,10.000000,,,,,,,,,,,,,,,,
vus_max,1752977288,10.000000,,,,,,,,,,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1001.927727,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1001.826560,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1001.810389,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1002.667205,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1005.079976,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1002.755336,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1001.597227,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1002.566132,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1002.196528,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977288,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977288,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977288,1000.868202,,,,,,,,,default,,,,,,,
iterations,1752977288,1.000000,,,,,,,,,default,,,,,,,
